elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.04,878.75,0.00,-1.25,1.36
0.072,1.25,9.73,886.25,0.00,0.00,1.33
0.120,0.00,9.54,497.50,0.00,0.00,1.35
0.174,0.00,9.51,783.75,0.00,1.25,1.34
0.220,0.00,10.15,541.25,0.00,-1.25,1.31
0.328,0.00,10.04,532.50,0.00,-1.25,1.38
0.435,1.25,11.62,691.25,0.00,0.00,1.36
0.633,1.25,11.74,631.25,0.00,0.00,1.35
0.785,0.00,10.15,872.50,0.00,0.00,1.40
0.921,0.00,10.05,687.50,0.00,-1.25,1.40
1.008,1.25,9.40,696.25,0.00,1.25,1.38
1.074,0.00,9.80,735.00,0.00,0.00,1.34
1.142,-2.50,10.11,527.50,0.00,1.25,1.36
1.214,0.00,9.92,867.50,0.00,-1.25,1.33
1.265,2.50,9.80,693.75,0.00,-1.25,1.31
1.326,0.00,9.51,46.25,0.00,-1.25,1.37
1.369,1.25,9.64,712.50,0.00,0.00,1.34
1.416,1.25,9.55,802.50,0.95,0.00,1.34
1.455,1.25,9.68,872.50,0.00,0.00,1.34
1.499,-1.25,9.79,870.00,0.00,-1.25,1.31
1.547,-1.25,9.68,867.50,0.00,0.00,1.38
1.589,1.25,9.82,441.25,0.00,0.00,1.38
1.630,-1.25,10.12,576.25,0.00,0.00,1.39
1.667,1.25,10.09,677.50,0.00,1.25,1.31
1.704,0.00,11.52,551.25,0.00,-1.25,1.31
1.745,-1.25,9.46,291.25,0.00,-1.25,1.32
1.786,0.00,9.57,865.00,0.00,0.00,1.34
1.825,0.00,9.70,875.00,0.00,-1.25,1.31
1.864,0.00,9.84,876.25,0.00,0.00,1.40
1.905,1.25,10.76,761.25,0.00,0.00,1.32
1.943,23.75,10.19,690.00,0.00,0.00,1.32
1.981,1.25,10.51,465.00,0.00,-2.50,1.34
2.015,1.25,9.60,543.75,0.47,-1.25,1.36
2.053,1.25,9.69,403.75,0.00,0.00,1.36
2.094,-6.25,9.95,890.00,0.00,0.00,1.37
2.131,0.00,10.04,545.00,0.00,0.00,1.36
2.170,-162.50,10.76,662.50,0.00,0.00,1.38
2.209,0.00,10.10,681.25,1.08,0.00,1.39
2.247,0.00,9.65,395.00,0.00,0.00,1.31
2.284,2.50,9.76,865.00,0.00,0.00,1.40
2.328,2.50,9.85,735.00,0.00,0.00,1.40
2.366,0.00,10.02,877.50,0.00,0.00,1.31
